_id,FREQ,PAESE_PARTNER,TIPO_DATO,TIME_PERIOD,OBS_VALUE
679ca8b05d4d212799f4fafa,M,WORLD,TBV,2015-11-01,3961
679ca8b05d4d212799f4fafb,M,WORLD,TBV,2015-12-01,5586
679ca8b05d4d212799f4fafc,M,WORLD,TBV,2016-01-01,-269
679ca8b05d4d212799f4fafd,M,WORLD,TBV,2016-02-01,3658
679ca8b05d4d212799f4fafe,M,WORLD,TBV,2016-03-01,4997
679ca8b05d4d212799f4faff,M,WORLD,TBV,2016-04-01,4448
679ca8b05d4d212799f4fb00,M,WORLD,TBV,2016-05-01,4827
679ca8b05d4d212799f4fb01,M,WORLD,TBV,2016-06-01,4328
679ca8b05d4d212799f4fb02,M,WORLD,TBV,2016-07-01,7635
679ca8b05d4d212799f4fb03,M,WORLD,TBV,2016-08-01,2432
679ca8b05d4d212799f4fb04,M,WORLD,TBV,2016-09-01,3702
679ca8b05d4d212799f4fb05,M,WORLD,TBV,2016-10-01,4192
679ca8b05d4d212799f4fb06,M,WORLD,TBV,2016-11-01,4005
679ca8b05d4d212799f4fb07,M,WORLD,TBV,2016-12-01,5688
679ca8b05d4d212799f4fb08,M,WORLD,TBV,2017-01-01,-262
679ca8b05d4d212799f4fb09,M,WORLD,TBV,2017-02-01,2045
679ca8b05d4d212799f4fb0a,M,WORLD,TBV,2017-03-01,5227
679ca8b05d4d212799f4fb0b,M,WORLD,TBV,2017-04-01,3657
679ca8b05d4d212799f4fb0c,M,WORLD,TBV,2017-05-01,4345
679ca8b05d4d212799f4fb0d,M,WORLD,TBV,2017-06-01,4404
679ca8b05d4d212799f4fb0e,M,WORLD,TBV,2017-07-01,6376
679ca8b05d4d212799f4fb0f,M,WORLD,TBV,2017-08-01,2930
679ca8b05d4d212799f4fb10,M,WORLD,TBV,2017-09-01,4257
679ca8b05d4d212799f4fb11,M,WORLD,TBV,2017-10-01,4914
679ca8b05d4d212799f4fb12,M,WORLD,TBV,2017-11-01,4668
679ca8b05d4d212799f4fb13,M,WORLD,TBV,2017-12-01,5081
679ca8b05d4d212799f4fb14,M,WORLD,TBV,2018-01-01,-243
679ca8b05d4d212799f4fb15,M,WORLD,TBV,2018-02-01,3138
679ca8b05d4d212799f4fb16,M,WORLD,TBV,2018-03-01,4649
679ca8b05d4d212799f4fb17,M,WORLD,TBV,2018-04-01,2926
679ca8b05d4d212799f4fb18,M,WORLD,TBV,2018-05-01,3439
679ca8b05d4d212799f4fb19,M,WORLD,TBV,2018-06-01,5269
679ca8b05d4d212799f4fb1a,M,WORLD,TBV,2018-07-01,5830
679ca8b05d4d212799f4fb1b,M,WORLD,TBV,2018-08-01,2464
679ca8b05d4d212799f4fb1c,M,WORLD,TBV,2018-09-01,1219
679ca8b05d4d212799f4fb1d,M,WORLD,TBV,2018-10-01,3828
679ca8b05d4d212799f4fb1e,M,WORLD,TBV,2018-11-01,3975
679ca8b05d4d212799f4fb1f,M,WORLD,TBV,2018-12-01,2786
679ca8b05d4d212799f4fb20,M,WORLD,TBV,2019-01-01,416
679ca8b05d4d212799f4fb21,M,WORLD,TBV,2019-02-01,3516
679ca8b05d4d212799f4fb22,M,WORLD,TBV,2019-03-01,4952
679ca8b05d4d212799f4fb23,M,WORLD,TBV,2019-04-01,3193
679ca8b05d4d212799f4fb24,M,WORLD,TBV,2019-05-01,5721
679ca8b05d4d212799f4fb25,M,WORLD,TBV,2019-06-01,5906
679ca8b05d4d212799f4fb26,M,WORLD,TBV,2019-07-01,7997
679ca8b05d4d212799f4fb27,M,WORLD,TBV,2019-08-01,2785
679ca8b05d4d212799f4fb28,M,WORLD,TBV,2019-09-01,2996
679ca8b05d4d212799f4fb29,M,WORLD,TBV,2019-10-01,8373
679ca8b05d4d212799f4fb2a,M,WORLD,TBV,2019-11-01,5198
679ca8b05d4d212799f4fb2b,M,WORLD,TBV,2019-12-01,5064
679ca8b05d4d212799f4fb2c,M,WORLD,TBV,2020-01-01,538
679ca8b05d4d212799f4fb2d,M,WORLD,TBV,2020-02-01,5595
679ca8b05d4d212799f4fb2e,M,WORLD,TBV,2020-03-01,5628
679ca8b05d4d212799f4fb2f,M,WORLD,TBV,2020-04-01,-1126
679ca8b05d4d212799f4fb30,M,WORLD,TBV,2020-05-01,5685
679ca8b05d4d212799f4fb31,M,WORLD,TBV,2020-06-01,6255
679ca8b05d4d212799f4fb32,M,WORLD,TBV,2020-07-01,9551
679ca8b05d4d212799f4fb33,M,WORLD,TBV,2020-08-01,3885
679ca8b05d4d212799f4fb34,M,WORLD,TBV,2020-09-01,6039
679ca8b05d4d212799f4fb35,M,WORLD,TBV,2020-10-01,7587
679ca8b05d4d212799f4fb36,M,WORLD,TBV,2020-11-01,6864
679ca8b05d4d212799f4fb37,M,WORLD,TBV,2020-12-01,6790
679ca8b05d4d212799f4fb38,M,WORLD,TBV,2021-01-01,1524
679ca8b05d4d212799f4fb39,M,WORLD,TBV,2021-02-01,4759
679ca8b05d4d212799f4fb3a,M,WORLD,TBV,2021-03-01,4863
679ca8b05d4d212799f4fb3b,M,WORLD,TBV,2021-04-01,5725
679ca8b05d4d212799f4fb3c,M,WORLD,TBV,2021-05-01,5354
679ca8b05d4d212799f4fb3d,M,WORLD,TBV,2021-06-01,5224
679ca8b05d4d212799f4fb3e,M,WORLD,TBV,2021-07-01,8170
679ca8b05d4d212799f4fb3f,M,WORLD,TBV,2021-08-01,335
679ca8b05d4d212799f4fb40,M,WORLD,TBV,2021-09-01,1440
679ca8b05d4d212799f4fb41,M,WORLD,TBV,2021-10-01,2216
679ca8b05d4d212799f4fb42,M,WORLD,TBV,2021-11-01,2200
679ca8b05d4d212799f4fb43,M,WORLD,TBV,2021-12-01,-1475
679ca8b05d4d212799f4fb44,M,WORLD,TBV,2022-01-01,-6845
679ca8b05d4d212799f4fb45,M,WORLD,TBV,2022-02-01,-1825
679ca8b05d4d212799f4fb46,M,WORLD,TBV,2022-03-01,-863
679ca8b05d4d212799f4fb47,M,WORLD,TBV,2022-04-01,-3877
679ca8b05d4d212799f4fb48,M,WORLD,TBV,2022-05-01,-467
679ca8b05d4d212799f4fb49,M,WORLD,TBV,2022-06-01,-2891
679ca8b05d4d212799f4fb4a,M,WORLD,TBV,2022-07-01,-973
679ca8b05d4d212799f4fb4b,M,WORLD,TBV,2022-08-01,-9558
679ca8b05d4d212799f4fb4c,M,WORLD,TBV,2022-09-01,-6693
679ca8b05d4d212799f4fb4d,M,WORLD,TBV,2022-10-01,-2192
679ca8b05d4d212799f4fb4e,M,WORLD,TBV,2022-11-01,1447
